"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Occupancy","Block Limit Shared Mem","block","8.00","8.00","8.00"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Occupancy","Block Limit Warps","block","6.00","6.00","6.00"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Occupancy","Theoretical Active Warps per SM","warp","24.00","24.00","24.00"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Occupancy","Theoretical Occupancy","%","50.00","50.00","50.00"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Occupancy","Achieved Occupancy","%","43.21","43.21","43.21"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Occupancy","Achieved Active Warps Per SM","warp","20.74","20.74","20.74"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","PM Sampling","Maximum Buffer Size","Mbyte","8.13","8.13","8.13"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","PM Sampling","Maximum Sampling Interval","us","1.00","1.00","1.00"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","PM Sampling","# Pass Groups","","3.00","3.00","3.00"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Scheduler Statistics","One or More Eligible","%","39.03","39.03","39.03"
