"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Memory Workload Analysis","Max Bandwidth","%","52.35","54.10","53.28"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Memory Workload Analysis","L1/TEX Hit Rate","%","82.63","85.89","84.36"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Memory Workload Analysis","L2 Persisting Size","Kbyte","294.91","294.91","294.91"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Memory Workload Analysis","L2 Compression Success Rate","%","0.00","0.00","0.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Memory Workload Analysis","L2 Compression Ratio","","0.00","0.00","0.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Memory Workload Analysis","L2 Compression Input Sectors","sector","0.00","0.00","0.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Memory Workload Analysis","L2 Hit Rate","%","68.84","73.32","71.19"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Memory Workload Analysis","Mem Pipes Busy","%","52.35","54.10","53.28"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Occupancy","Block Limit SM","block","16.00","16.00","16.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Occupancy","Block Limit Registers","block","4.00","4.00","4.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Occupancy","Block Limit Shared Mem","block","8.00","8.00","8.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Occupancy","Block Limit Warps","block","6.00","6.00","6.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Occupancy","Theoretical Active Warps per SM","warp","32.00","32.00","32.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Occupancy","Theoretical Occupancy","%","66.67","66.67","66.67"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Occupancy","Achieved Occupancy","%","45.98","46.94","46.46"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Occupancy","Achieved Active Warps Per SM","warp","22.07","22.53","22.30"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","PM Sampling","Maximum Buffer Size","Mbyte","5.90","6.68","6.31"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","PM Sampling","Maximum Sampling Interval","us","2.00","2.00","2.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","PM Sampling","# Pass Groups","","3.00","3.00","3.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Scheduler Statistics","One or More Eligible","%","37.89","39.49","38.81"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Scheduler Statistics","Issued Warp Per Scheduler","","0.38","0.39","0.39"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Scheduler Statistics","No Eligible","%","60.51","62.11","61.19"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Scheduler Statistics","Active Warps Per Scheduler","warp","5.53","5.67","5.60"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Scheduler Statistics","Eligible Warps Per Scheduler","warp","0.62","0.65","0.64"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Source Counters","Branch Instructions Ratio","%","0.08","0.08","0.08"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Source Counters","Branch Instructions","inst","14,421,249.00","17,841,652.00","16,206,123.67"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Source Counters","Branch Efficiency","%","75.58","80.33","77.92"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Source Counters","Avg. Divergent Branches","branches","21,445.14","31,993.94","26,815.26"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Tile Statistics","Block Size (Chosen by Compiler)","","256.00","256.00","256.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Tile Statistics","#Thread Blocks Launched","","8,100.00","8,100.00","8,100.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Tile Statistics","#Tile Blocks Specified","","8,100.00","8,100.00","8,100.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","14.35","14.59","14.44"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Warp State Statistics","Warp Cycles Per Executed Instruction","cycle","14.37","14.61","14.45"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Warp State Statistics","Avg. Active Threads Per Warp","","3.02","3.95","3.47"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Warp State Statistics","Avg. Not Predicated Off Threads Per Warp","","2.94","3.84","3.37"
